-2.929688	-0.195312	0.000000	0.000000
-1.953125	1.562500	0.000000	0.000000
-1.757812	-1.757812	0.000000	0.000000
0.781250	1.757812	0.000000	0.000000
2.343750	-1.171875	0.000000	0.000000
2.343750	0.781250	0.000000	2.000000
-2.148438	-0.585938	0.000000	4.000000
-2.148438	0.585938	0.000000	4.000000
-1.171875	0.976562	0.000000	4.000000
-0.976562	-1.171875	0.000000	4.000000
-0.390625	0.000000	0.000000	4.000000
0.195312	0.976562	0.000000	4.000000
0.195312	-1.367188	0.000000	5.000000
1.367188	-1.171875	0.000000	5.000000
1.367188	0.976562	0.000000	5.000000
1.953125	-0.195312	0.000000	5.000000
