-2.539062	-0.195312	0.000000	6.000000
-1.757812	-1.367188	0.000000	6.000000
-1.757812	0.976562	0.000000	6.000000
-0.390625	-0.781250	0.000000	6.000000
-0.390625	0.585938	0.000000	6.000000
0.781250	1.171875	0.000000	6.000000
1.953125	-0.781250	0.000000	6.000000
0.781250	-1.562500	0.000000	7.000000
1.953125	0.390625	0.000000	7.000000
-3.515625	-0.195312	0.000000	1.000000
-2.148438	2.148438	0.000000	1.000000
-1.953125	-2.343750	0.000000	1.000000
0.976562	2.343750	0.000000	1.000000
2.929688	-1.367188	0.000000	1.000000
2.734375	0.976562	0.000000	1.000000
